MCS,2023-02-15,9.85,9.9,9.75,0.15000000000000036,3,1,2,913504,9.8
MEGA,2023-02-15,48.0,48.75,47.25,1.5,6,3,3,3256981,48.5
MINT,2023-02-15,33.75,34.0,33.5,0.5,2,1,1,19533164,33.75
MTC,2023-02-15,35.0,36.75,34.0,2.75,11,7,4,27387508,36.75
NER,2023-02-15,5.7,5.95,5.7,0.25,5,5,0,13050092,5.9
NOBLE,2023-02-15,5.35,5.55,5.3,0.25,5,4,1,5658650,5.45
ONEE,2023-02-15,7.3,7.7,7.2,0.5,10,8,2,11268656,7.65
OR,2023-02-15,22.7,22.9,21.9,1.0,10,2,8,71321700,21.9
ORI,2023-02-15,11.6,11.8,11.5,0.3000000000000007,3,2,1,6756186,11.7
OSP,2023-02-15,28.75,28.75,28.0,0.75,3,0,3,6417482,28.25
PLANB,2023-02-15,9.0,9.1,8.95,0.15000000000000036,3,2,1,20379157,8.95
POPF,2023-02-15,11.4,11.4,11.3,0.09999999999999964,1,0,1,248401,11.4
PRM,2023-02-15,7.9,8.05,7.75,0.3000000000000007,6,3,3,11455057,8.0
PSH,2023-02-15,12.9,13.2,12.9,0.29999999999999893,3,3,0,930935,13.1
PSL,2023-02-15,14.3,14.7,14.2,0.5,5,4,1,13814928,14.7
PTG,2023-02-15,14.2,14.3,13.8,0.5,5,1,4,73613002,14.2
PTT,2023-02-15,32.75,32.75,32.5,0.25,1,0,1,15818067,32.5
PTTEP,2023-02-15,157.5,160.0,157.0,3.0,6,5,1,15901781,159.5
PTTGC,2023-02-15,49.5,50.5,49.5,1.0,4,4,0,17953966,50.5
QH,2023-02-15,2.36,2.36,2.34,0.020000000000000018,1,0,1,5973124,2.34
RATCH,2023-02-15,42.75,43.25,42.5,0.75,3,2,1,3737471,42.5
RBF,2023-02-15,12.6,12.9,12.5,0.40000000000000036,4,3,1,2703270,12.9
RCL,2023-02-15,29.0,29.75,29.0,0.75,3,3,0,2319547,29.25
RJH,2023-02-15,30.5,30.75,30.25,0.5,2,1,1,250993,30.5
ROJNA,2023-02-15,6.15,6.5,6.15,0.34999999999999964,7,7,0,7083924,6.4
RS,2023-02-15,16.2,16.8,16.2,0.6000000000000014,6,6,0,3089605,16.5
S11,2023-02-15,5.15,5.3,5.15,0.14999999999999947,3,3,0,182625,5.25
SABUY,2023-02-15,12.1,12.9,11.6,1.3000000000000007,13,8,5,48597793,12.9
SAPPE,2023-02-15,50.0,51.5,49.25,2.25,9,6,3,1221178,50.25
SAT,2023-02-15,20.7,20.9,20.7,0.1999999999999993,2,2,0,458838,20.8
SAWAD,2023-02-15,52.75,56.0,52.75,3.25,13,13,0,15799548,56.0
SC,2023-02-15,4.38,4.48,4.36,0.1200000000000001,6,5,1,4869457,4.42
SCB,2023-02-15,99.75,100.5,99.25,1.25,3,2,1,15046681,100.0
SCC,2023-02-15,338.0,340.0,338.0,2.0,2,2,0,888346,338.0
SCCC,2023-02-15,162.0,162.5,160.5,2.0,4,1,3,805355,162.5
SCGP,2023-02-15,52.0,52.5,51.5,1.0,4,2,2,8821368,51.75
SENA,2023-02-15,3.94,3.94,3.9,0.040000000000000036,2,0,2,821525,3.92
SINGER,2023-02-15,18.8,21.4,18.6,2.799999999999997,28,26,2,73247847,21.4
SIRI,2023-02-15,1.81,1.86,1.81,0.050000000000000044,5,5,0,92114513,1.83
SIS,2023-02-15,24.9,25.75,24.8,0.9499999999999993,5,4,1,407141,25.75
SKN,2023-02-15,5.2,5.25,5.0,0.25,5,1,4,365457,5.1
SMPC,2023-02-15,12.4,12.9,12.4,0.5,5,5,0,2383179,12.8
SNC,2023-02-15,13.8,14.1,13.8,0.29999999999999893,3,3,0,798307,14.0
SPALI,2023-02-15,24.2,24.5,24.1,0.3999999999999986,4,3,1,5408029,24.2
SPCG,2023-02-15,14.1,14.4,14.1,0.3000000000000007,3,3,0,464948,14.3
SPRC,2023-02-15,11.2,11.5,11.1,0.40000000000000036,4,3,1,15859313,11.5
SPRIME,2023-02-15,7.3,7.35,7.3,0.04999999999999982,1,1,0,290300,7.35
SSP,2023-02-15,9.55,9.65,9.55,0.09999999999999964,2,2,0,1771214,9.6
STA,2023-02-15,23.8,24.1,23.7,0.40000000000000213,4,3,1,4677813,24.1
STANLY,2023-02-15,185.0,186.0,184.5,1.5,3,2,1,43603,186.0
STARK,2023-02-15,2.58,2.68,2.52,0.16000000000000014,8,5,3,115470121,2.6
STGT,2023-02-15,10.2,10.7,10.1,0.5999999999999996,6,5,1,11604161,10.5
SUPER,2023-02-15,0.6,0.63,0.6,0.030000000000000027,3,3,0,69230444,0.62
SYNEX,2023-02-15,16.1,16.2,15.6,0.5999999999999996,6,1,5,2259313,15.6
TASCO,2023-02-15,18.2,18.6,18.2,0.40000000000000213,4,4,0,7230848,18.2
TCAP,2023-02-15,42.75,43.0,42.5,0.5,2,1,1,1674258,42.75
TFFIF,2023-02-15,8.0,8.1,7.95,0.14999999999999947,3,2,1,2809449,8.1
THANI,2023-02-15,3.88,4.02,3.88,0.13999999999999968,7,7,0,42437623,4.02
THG,2023-02-15,68.75,69.0,68.5,0.5,2,1,1,1303975,68.75
TIDLOR,2023-02-15,28.25,29.5,28.0,1.5,6,5,1,12970153,29.25
TIPH,2023-02-15,48.75,50.0,48.0,2.0,8,5,3,3124672,49.25
TIPCO,2023-02-15,8.9,8.95,8.8,0.14999999999999858,3,1,2,747309,8.95
TISCO,2023-02-15,101.5,102.5,101.0,1.5,3,2,1,2325348,102.0
TK,2023-02-15,8.2,8.2,8.05,0.14999999999999858,3,0,3,1124511,8.2
TKN,2023-02-15,11.0,11.3,10.7,0.6000000000000014,6,3,3,7948860,11.2
TKS,2023-02-15,12.3,13.0,12.2,0.8000000000000007,8,7,1,5269682,12.8
TMT,2023-02-15,7.95,8.0,7.85,0.15000000000000036,3,1,2,170239,7.9
TOA,2023-02-15,33.5,34.25,33.0,1.25,5,3,2,914517,33.25
TOP,2023-02-15,56.5,57.25,56.25,1.0,4,3,1,6664155,57.0
TPIPL,2023-02-15,1.76,1.79,1.74,0.050000000000000044,5,3,2,27607552,1.78
TPIPP,2023-02-15,3.32,3.36,3.32,0.040000000000000036,2,2,0,2984174,3.36
TQM,2023-02-15,40.25,42.0,40.25,1.75,7,7,0,1852001,41.75
TRUE,2023-02-15,5.0,5.05,4.94,0.10999999999999943,4,1,3,2340737016,5.0
