name,year,quarter,published,market
FPT,2023,1,"Tue, 07 Feb 2023 18:29:05 +0700",SET
KCE,2022,4,"Tue, 07 Feb 2023 17:41:16 +0700",SET50
IRPC,2022,4,"Tue, 07 Feb 2023 17:18:24 +0700",SET50 / SETCLMV / SETTHSI
