name,year,quarter,published,market
TRUE,2022,4,"Wed, 01 Mar 2023 17:54:31 +0700",SET50 / SETTHSI
BCH,2022,4,"Wed, 01 Mar 2023 06:59:50 +0700",SET100 / SETWB
