name,year,quarter,published,market
ASP,2022,4,"Mon, 30 Jan 2023 17:34:14 +0700",sSET
PTTEP,2022,4,"Mon, 30 Jan 2023 17:33:52 +0700",SET50 / SETCLMV / SETHD / SETTHSI
