name,year,quarter,published,market
COTTO,2022,4,"Tue, 24 Jan 2023 13:38:21 +0700",SET
SCGP,2022,4,"Tue, 24 Jan 2023 12:37:52 +0700",SET50 / SETCLMV / SETTHSI
