name,year,quarter,published,market
SCGP,2023,1,"Tue, 25 Apr 2023 13:06:23 +0700",SET50 / SETCLMV / SETTHSI
COTTO,2023,1,"Tue, 25 Apr 2023 12:37:11 +0700",SET
HMPRO,2023,1,"Tue, 25 Apr 2023 07:00:13 +0700",SET50 / SETTHSI / SETWB
